sku,mfgn,qty,price,map,mrp,list,wt,1stclass
49865,"26051A",0,"15.51","","","31.95","0.7",1
49866,"26053A",0,"6.40","","","12.95","0.2",1
49867,"53690A",4,"32.49","","","59.99","0.6",1
49868,"55108A",8,"45.56","","","85.95","1.9",0
49869,"55117A",4,"9.27","","","20.99","0.65",1
49880,426,30,"10.71","","","17.99","0.35",1
49881,"455-WH",18,"15.35","","","25.99","1.6",0
49882,"133-4",34,"3.88","","","6.49","0.1",1
49883,"133-16",27,"11.23","","","18.99","0.3",1
49884,"133-100",3,"63.05","","","105.49","1.5",0
49885,368,69,"11.08","","","18.99","0.35",1
49886,1158,12,"20.55","","","34.49","0.6",1
49887,1159,6,"21.00","","","35.49","0.6",1
49888,"MV3250-255",8,"43.00","","","61.50","0.9",0
49890,"MV3255-255",5,"43.00","","","63.52","1.1",0
49892,"MV3260-255",7,"43.00","","","68.45","1.3",0
49893,"MV3260-258",279,"24.99","","","68.45","1.3",0
49894,"MV3265-254",8,"35.00","","","54.34","0.8",0
49895,"MV3265-256",10,"35.00","","","54.34","0.9",0
49896,"MV3270-254",2,"35.00","","","54.34","0.9",0
49897,"MV3270-256",3,"35.00","","","54.34","0.9",0
49898,"M2ASP-2R-E8",2,"370.23","","","495.00",1,0
49912,"409160-1",5,"473.68","","","999.99","7.6",0
49924,"408800-1",1,"1750.00","","","2499.99","12.4",0
49926,"407840-1",2,"1800.00","","","2499.99",12,0
49928,"710237-1",4,"77.92","","","119.99",1,0
49929,"710247-1",6,"68.18","","","89.99","1.3",0
49930,"710253-1",4,"90.91","","","119.99","1.6",0
49931,"710259-1",2,"113.64","","","149.99","1.6",0
49932,"710238-1",0,"222.06","","","299.99","2.6",0
49934,"710248-1",4,"75.75","","","99.99","1.3",0
49935,"710250-1",1,"68.18","","","89.99",1,0
49937,"710240-1",1,"227.28","","","299.99","3.5",0
49939,"710224-1",2,"500.88","","","699.99","7.8",0
49940,940800170,2,"644.56","","","799.99",64,0
49941,940800180,5,"652.33","","","809.99",55,0
49942,940800080,0,"967.66","","","1109.99","53.9",0
49943,940800090,0,"976.15","","","1119.99","55.1",0
49944,940800130,1,"1137.43","","","1309.99","55.9",0
49945,940800140,3,"1048.39","","","1319.99",49,0
49952,940800210,1,"1094.99","","","1249.99","52.3",0
49953,940800220,1,"1103.48","","","1259.99","53.5",0
49954,940800230,6,"1307.20","","","1499.99",65,0
49955,940800240,8,"1315.69","","","1509.99",59,0
49956,940800250,0,"1468.48","","","1689.99","58.2",0
49957,940800260,4,"1476.97","","","1699.99","59.6",0
49958,"710252-1",4,"113.64","","","149.99","2.15",0
49959,"710258-1",6,"151.52","","","199.99","3.6",0
49960,941700060,1,"797.90","","","909.99",55,0
49961,"710261-1",3,"160.99","","","229.99","3.65",0
49962,941700070,0,"806.38","","","919.99","48.5",0
49963,"710241-1",1,"227.28","","","299.99","3.75",0
49964,941700020,0,"1061.03","","","1219.99",52,0
49965,"710242-1",1,"259.07","","","349.99","3.9",0
49966,"740141-1",8,"20.69","","","29.99",2,0
49967,941700030,1,"1069.52","","","1229.99","53.1",0
49969,941700040,3,"1126.05","","","1419.99","53.3",0
49970,941700050,1,"1239.29","","","1429.99",60,0
49971,"740134-1",4,"34.49","","","49.99",1,0
49972,"740135-1",1,"41.39","","","59.99",2,0
49973,941700080,0,"1044.06","","","1199.99","49.9",0
49974,941700090,3,"1273.24","","","1479.99",54,0
49975,941700100,1,"1553.36","","","1799.99",65,0
49976,"720085-1",2,"24.14","","","29.99","0.5",1
49978,"760032-1",6,"44.84","","","64.99","0.8",1
49981,"408040-1",1,"740.22","","999.99","999.99","3.3",0
49982,"408450-1",18,"204.55","","","269.99","1.6",0
49984,"409250-1",3,"844.47","","","999.99",12,0
49985,"740140-1",1,"175.05","","","249.99",11,0
49988,"408840-1",1,"100.00","","","199.99","4.6",0
49995,"409320-1",1,"2033.67","","","2999.99","8.8",0
49996,"409300-1",1,"406.73","","","599.99","2.8",0
49998,"409280-1",1,"169.46","","","249.99","1.7",0
50000,"780022-1",5,"20.69","","","29.99","1.3",0
50002,"780023-1",0,"27.59","","","39.99","1.5",0
50006,"8M0064076",0,"31.57","","","39.99","0.3",1
50019,940200050,5,"346.85","","","379.99","44.5",0
50020,940200060,2,"355.98","","","389.99",47,0
50021,940200070,2,"374.23","","","409.99",49,0
50022,940200080,2,"465.51","","","509.99",45,0
50023,940200090,2,"474.64","","","519.99","47.4",0
50024,940200100,4,"450.95","","","539.99",51,0
50025,940200110,0,"547.66","","","599.99",44,0
50026,940200120,3,"565.92","","","619.99",53,0
50027,"E70110",0,"2822.57","","","3499.99","8.2",0
50028,"E70120",0,"3629.02","","","4499.99","8.2",0
50033,"DD04901",2,"6.90","","","14.99","0.1",1
50034,"DD04902",1,"6.90","","","14.99","0.1",1
50035,"DD04903",3,"6.90","","","14.99","0.1",1
50036,"DD03901",2,"6.32","","","14.99","0.1",1
50037,"DD03902",1,"6.32","","","14.99","0.1",1
50038,"DD03903",2,"6.32","","","14.99","0.1",1
50039,"DD03904",1,"6.32","","","14.99","0.1",1
50040,"DD03905",1,"6.32","","","14.99","0.1",1
50042,"81-2022-12",7,"1008.89","1099.00","","1650.00","55.7",0
50043,940800270,0,"1273.24","","","1489.99",55,0
50057,2278,16,"64.44","","","116.00","3.1",0
50058,2279,8,"37.78","","","68.00",2,0
50062,"SPL-12B",1,"249.02","","","415.99","4.6",0
50063,"SPL-12C",0,"254.74","","","456.99","4.6",0
50064,"SPL-12W",0,"249.02","","","415.99","4.6",0
50065,"SPLR-1",0,"44.42","","","74.99","0.3",1
50066,"SPLR-2",1,"39.11","","","65.99","0.3",1
50067,"SPLR-3",0,"25.87","","","43.99","0.2",1
50068,202319,4,"4.88","","","8.99","0.1",1
50069,202320,0,"5.05","","","8.99","0.1",1
50071,"WN810U",19,"7.49","","","9.99","0.5",1
50072,"WN820U",8,"14.99","","","19.99",1,0
50074,"3726BC",0,"25.66","","","41.19","",0
50075,"3730BC",0,"21.18","","","33.99","",0
50076,"6228BC",0,"36.22","","","52.49","",0
50077,"6230BC",0,"31.55","","","50.69","",0
50078,"6228WC",4,"36.22","","","55.39","0.6",1
50079,"6230WC",0,"31.55","","","50.69","0.45",1
50080,"02840000A",4,"356.79","","","576.92","12.3",0
50081,"04405143A",18,"86.07","","","159.06","4.6",0
50082,"29092-1000",267,"8.49","","","14.99","0.1",1
50083,"S-235C",2,"55.06","","","80.29","0.8",1
50084,"S-236C",5,"59.80","","","87.29","1.2",0
50085,"S-237C",0,"39.74","","","57.99","",0
50086,"S-238C",0,"41.31","","","60.29","",0
50087,"S-239C",0,"32.75","","","46.69","",0
50088,"3226BC",11,"19.97","","","32.19","0.6",1
50091,"3230BC",9,"14.88","","","23.99","0.5",1
50092,"6094C",2,"26.11","","","39.89","0.7",1
50093,"6095C",3,"28.86","","","45.69","0.75",1
50094,"6096C",3,"26.11","","","39.89","0.6",1
50095,"6097C",4,"28.86","","","45.69","0.7",1
50096,"S-976C",6,"4.54","","","6.59","0.1",1
50097,"S-976BC",11,"4.38","","","6.39","0.15",1
50098,"S-113C",4,"25.71","","","35.69","1.25",0
50099,"6127C",2,"29.99","","","53.89","1.65",0
50100,"6223C",2,"24.68","","","35.19","0.8",1
50101,6349,0,"88.32","","","98.19","",0
50102,"S-1320",2,"55.86","","","81.49","1.8",0
50103,"S-143C",0,"25.91","","","37.69","1.5",0
50104,"S-144C",0,"42.98","","","47.89","1.6",0
50105,6263,0,"13.80","","","19.79","",0
50106,"S-1524C",0,"10.94","","","16.79","",0
50107,"S-1525C",0,"11.75","","","18.09","",0
50108,"S-1526C",0,"15.11","","","23.09","",0
50109,"S-1527C",0,"16.55","","","25.39","",0
50110,"S-1528C",0,"17.74","","","27.19","",0
50111,"6098C",0,"30.65","","","46.79","",0
50112,"6099C",0,"67.05","","","99.69","",0
50113,"6970C",16,"17.74","","","25.89","0.5",1
50114,3440,3,"25.71","","","39.99","1.7",0
50115,3450,6,"19.29","","","29.99","0.9",1
50116,3470,0,"12.86","","","19.99","0.8",0
50119,3430,2,"14.99","","","29.99","0.8",0
50120,3480,2,"24.99","","","49.99","0.7",1
50121,"1133-F",3,"44.03","","","77.99","13.25",0
50122,"1205-F",2,"101.91","","","169.99","19.8",0
50123,101245,2,"179.61","269.00","","279.00","1.1",0
50124,101246,6,"179.61","269.00","","279.00","1.1",0
50125,"1200-F",2,"101.91","","","169.99","19.8",0
50126,"95-077-F",0,"134.31","","","220.99","19.1",0
50127,"1008-F",17,"27.79","","","45.99","4.1",0
50128,"1058-F",25,"7.99","","","17.99","0.6",1
50129,"1059-F",9,"12.84","","","19.99","0.8",0
50130,"73-071-F",4,"62.89","","","103.99",10,0
50131,"FLB020UC08L0C01",1,"374.40","540.00","","720.00",22,0
50132,"FLB020UC01L0C01",1,"374.40","540.00","","720.00",20,0
50133,"FLB030UC01L0C01",1,"436.80","630.00","","840.00",22,0
50134,"FLB030UC08L0C01",1,"436.80","630.00","","840.00",26,0
50135,"FLB040UC01L0C01",1,"478.40","690.00","","920.00",28,0
50137,1368687,11,"1152.33","","1399.99","1399.99",65,0
50138,"FLB060UX01L0C01",1,"530.40","765.00","","1020.00","36.3",0
50139,1368688,13,"1177.03","","1429.99","1429.99",83,0
50140,1368695,17,"1234.64","","1499.99","1499.99",78,0
50141,1368696,6,"1259.34","","1529.99","1529.99",51,0
50142,1368697,2,"1284.03","","1559.99","1559.99","82.6",0
50143,1368686,6,"1053.56","","1279.99","1279.99",74,0
50144,1358840,10,"1572.36","","","2049.99",63,0
50145,1358841,6,"1370.52","","","1789.99",67,0
50146,1358842,4,"1381.04","","","1799.99",60,0
50147,1366180,2,"1249.91","","","1679.99",64,0
50148,1358843,1,"1101.11","","","1479.99",65,0
50149,1363660,0,"1097.82","","1299.99","1299.99",75,0
50150,1363730,9,"1264.79","","","1699.99",62,0
50152,"FRRRCR902000A00",1,"200.00","300.00","","400.00","0.9",0
50153,"FRRRCR904000A00",2,"225.00","337.50","","450.00","0.9",0
50154,"FRRRCH902000A00",2,"95.00","142.50","","190.00","0.4",1
50155,"FRRRCH904000A00",0,"105.89","157.50","","210.00","0.4",1
50156,"FRRRCP902000A00",1,"67.50","101.25","","135.00","0.2",1
50157,"FRRRCP904000A00",0,"72.50","108.75","","145.00","0.25",1
50158,"FSDP20512008C01",1,"800.00","1200.00","","1600.00",25,0
50159,"FSDP20512007C01",1,"800.00","1200.00","","1600.00","23.9",0
50160,"FSDP20512D08C01",0,"875.00","1312.50","","1750.00","",0
50161,"FSDP20512D07C01",0,"875.00","1312.50","","1750.00","",0
50162,"FSDP20712007C01",1,"950.00","1425.00","","1900.00","35.75",0
50163,"FSDP20712008C01",0,"950.00","1425.00","","1900.00","",0
50164,"FSDP20712D07C01",0,"1025.00","1537.50","","2050.00","",0
50165,"FSDP20712D08C01",0,"1025.00","1537.50","","2050.00","",0
50166,1363860,14,"796.02","","899.99","899.99",56,0
50167,1363844,0,"227.88","","","249.99",23,0
50168,1363854,20,"346.38","","","379.99","26.9",0
50169,1363845,13,"266.87","","","299.99",24,0
50170,1363855,7,"382.52","","","429.99","27.2",0
50171,"FSDP2E060007C01",1,"900.00","1350.00","","1800.00","21.95",0
50172,"FSDP2E100008C01",1,"975.00","1462.50","","1950.00","22.8",0
50173,"FSDP31012008C01",1,"1050.00","1575.00","","2100.00",24,0
50174,1363856,7,"398.01","","","449.99","27.7",0
50175,"FSDP31012D08C01",0,"1150.00","1725.00","","2300.00",27,0
50176,"FSDP31512010C01",0,"1425.00","2137.50","","2850.00",25,0
50177,"FSDP31512D10C01",1,"1525.00","2287.50","","3050.00",25,0
50179,"FVC100358220A00",1,"468.00","675.00","","900.00","55.43",0
50180,"FVC080391230A00",1,"338.00","487.50","","650.00","54.7",0
50181,"FVC080391220A00",0,"270.40","390.00","","520.00","49.4",0
50182,"FVC08031231CA00",1,"239.20","345.00","","460.00","42.25",0
50184,1831060,3,"77.99","","","119.99",5,0
50185,1832120,23,"129.99","","","199.99","12.7",0
50186,1833180,14,"175.49","","","269.99","15.2",0
50187,1831100,16,"97.49","","","149.99","7.1",0
50188,1832200,24,"194.99","","","299.99",13,0
50189,1833300,0,"246.99","","","379.99",16,0
50190,1834400,16,"311.99","","","479.99","18.3",0
50191,"FVC07031231CA00",0,"228.80","330.00","","440.00","38.25",0
50192,"FVC070312210A00",1,"156.00","225.00","","300.00","26.45",0
50193,"FVC070312130A00",1,"260.00","375.00","","500.00","35.3",0
50194,"FVC070312120A00",1,"218.40","315.00","","420.00","30.5",0
50195,1810404,6,"1360.78","","1899.99","1899.99","56.2",0
50196,1810403,3,"1360.78","","1899.99","1899.99","53.5",0
50197,1810400,3,"1360.78","","1899.99","1899.99",48,0
50198,1810401,4,"1360.78","","1899.99","1899.99",44,0
50199,1810402,14,"1360.78","","1899.99","1899.99",54,0
50200,1810414,3,"1432.40","","1999.99","1999.99",61,0
50201,1810413,9,"1432.40","","1999.99","1999.99",61,0
50202,1810410,7,"1432.40","","1999.99","1999.99",62,0
50203,"MS-FR6021GS",1,"20.44","","","34.99","0.6",1
50204,1810411,7,"1432.40","","1999.99","1999.99",57,0
50206,"MS-CBUSBFM1",89,"14.11","","","22.99","0.2",1
50207,1810412,1,"1432.40","","1999.99","1999.99","60.7",0
50208,1810222,19,"167.08","","","229.99","7.1",0
50209,1810243,25,"50.85","","","69.99","0.35",1
50210,1810232,19,"72.64","","","99.99","2.1",0
50212,1810239,89,"67.05","","","99.99","1.05",0
50213,114110,3,"63.09","","","99.00","0.35",1
50214,1852072,26,"23.15","","","29.99","0.15",1
50215,1865023,46,"29.05","","","39.99","1.1",0
50216,114113,1,"31.55","44.95","","49.95","0.35",1
50217,114118,9,"63.09","89.95","","99.00","0.35",1
50218,114119,9,"53.69","89.95","","99.00","0.35",1
50219,114120,3,"63.09","","","99.00","0.35",1
50220,114123,1,"31.55","44.95","","49.95","0.35",1
50221,114128,5,"63.09","89.95","","99.00","0.35",1
50222,114129,0,"63.09","89.95","","99.00","0.35",1
50223,101217,6,"108.80","159.00","","189.00","0.7",1
50224,101218,3,"108.80","159.00","","189.00","0.7",1
50225,101185,2,"107.31","","","169.00","0.7",1
50227,101251,0,"224.68","349.00","","359.00",3,0
50228,101252,4,"191.21","349.00","","359.00",3,0
50229,101256,4,"150.78","","","279.00",3,0
50230,101257,2,"191.21","349.00","","359.00",3,0
50231,101258,6,"191.21","349.00","","359.00","2.95",0
50232,"1210-0001-P",51,"16.52","","","35.06","0.3",1
50233,"13554-0001-P",5,"31.28","","","57.82","0.4",1
50234,"17018-0001-P",13,"41.65","","","67.34","0.7",0
50235,"17935-0001-P",14,"36.10","","","67.06","1.4",0
50236,"17936-0001-P",7,"56.44","","","104.86",2,0
50237,"17937-0001-P",10,"20.99","","","39.00","0.45",1
50238,"18838-0001-P",8,"24.57","","","39.74","0.4",1
50239,"18777-0001-P",21,"23.51","","","38.02","0.4",1
50240,"18948-0001-P",4,"27.71","","","44.82","0.5",1
50241,"22405-0001-P",13,"15.52","","","25.10","0.1",1
50242,"6056-0003-P",2,"79.31","","","136.44","0.6",1
50243,"6303-0003-P",35,"16.44","","","26.58","0.1",1
50244,"6303-0007-P",58,"24.61","","","45.48","0.1",1
50245,"836-0001-P",9,"30.80","","","56.92","1.3",0
50246,"836-0003-P",8,"35.19","","","56.92",1,0
50247,"920-0001-P",21,"23.74","","","38.40","0.45",1
50248,"14750-0003-P",12,"22.18","","","35.88","0.1",1
50249,"17370-0001-P",5,"83.87","","","135.62","1.2",0
50251,"5929-0003-P",7,"54.09","","","81.65","0.3",1
50252,"6760-0003-P",7,"104.85","","","193.78","1.3",0
50253,"6080C",0,"10.60","","","15.99","",0
50254,"9200-0023-P",22,"30.75","","","49.74","0.2",1
50255,"6180C",0,"14.98","","","22.89","",0
50256,"920-0003-P",28,"23.74","","","38.40","0.5",1
50257,"6079C",0,"10.60","","","15.99","0.3",1
50258,"6179C",0,"14.98","","","22.89","0.3",1
50259,"6215C",0,"10.06","","","14.69","",0
50260,"6216C",0,"10.06","","","14.69","",0
50261,"6091C",0,"13.25","","","19.39","0.3",1
50262,"6081C",0,"10.60","","","15.99","0.3",1
50263,"6181C",0,"14.98","","","22.89","",0
50264,"6225C",0,"11.85","","","17.29","0.3",1
50265,"6226C",0,"11.85","","","17.29","0.25",1
50266,"6279C",2,"12.72","","","18.59","0.2",1
50267,"6280C",4,"13.35","","","19.49","0.4",1
50268,6090,0,"34.25","","","40.29","0.8",1
50271,"700053-1",1,"1287.36","","","1999.00","12.5",0
50272,"409100-1",2,"385.76","","","599.00","2.3",0
50274,"408340-1",0,"552.30","","","789.00","9.85",0
50275,"408350-1",1,"552.30","","","789.00","9.9",0
50276,"408150-1",1,"209.30","","","299.00","1.6",0
50277,"408210-1",1,"181.30","","","259.00","0.7",1
50278,"408080-1",0,"243.54","","","329.00","1.8",0
50279,"740137-1",7,"44.71","","","59.00","0.6",1
50280,2823285,0,"20.45","","","42.65","2.5",0
50281,6190,0,"37.54","","","55.89","0.9",1
50282,6130,0,"34.22","","","50.99","",0
50283,"NA-D930",0,"165.84","","","199.00","0.1",1
50284,6050,0,"17.15","","","25.49","0.3",1
50285,"NA-D931",0,"165.84","","","199.00","0.1",1
50286,"NA-D932",0,"165.84","","","199.00","0.1",1
50287,"NA-D933",0,"165.84","","","199.00","0.1",1
50288,"6048C",0,"11.22","","","17.99","",0
50289,"NA-D934",0,"165.84","","","199.00","0.1",1
50290,"NA-D935",0,"165.84","","","199.00","0.1",1
50291,"6049C",0,"16.54","","","23.99","",0
50292,"NA-D936",0,"165.84","","","199.00","0.1",1
50293,6084,0,"33.91","","","51.89","",0
50294,"NA-D937",0,"165.84","","","199.00","0.1",1
50295,6184,0,"32.35","","","48.09",1,0
50296,"NA-D938",0,"165.84","","","199.00","0.1",1
50297,"6229C",1,"11.97","","","17.39","0.2",1
50298,1355960,10,"477.60","","","519.99",49,0
50299,"S-7091P",4,"25.89","","","37.68","0.45",1
50300,"S-7092P",2,"29.66","","","45.19","0.6",0
50301,"NA-D939",0,"165.84","","","199.00","0.1",1
50303,"S-7093P",2,"36.05","","","52.60","0.8",0
50306,6122,0,"12.78","","","19.69","",0
50307,11901,4,"38.32","","","58.59","1.1",0
50308,"NA-D940",0,"165.84","","","199.00","0.1",1
50309,"11901SV",0,"37.15","","","58.59","",0
50310,"NA-D941",0,"165.84","","","199.00","0.1",1
50311,"NA-D942",0,"165.84","","","199.00","0.1",1
50312,"NA-D943",0,"165.84","","","199.00","0.1",1
50313,"NA-D944",0,"165.84","","","199.00","0.1",1
50314,"NA-D945",0,"165.84","","","199.00","0.1",1
50315,"NA-D946",0,"165.84","","","199.00","0.1",1
50316,"NA-D947",0,"165.84","","","199.00","0.1",1
50317,"NA-D948",0,"165.84","","","199.00","0.1",1
50318,"NA-D949",0,"165.84","","","199.00","0.1",1
50319,"NA-D950",0,"165.84","","","199.00","0.1",1
50320,"NA-D951",0,"165.84","","","199.00","0.1",1
50321,"NA-D952",0,"165.84","","","199.00","0.1",1
50322,"NA-D953",0,"165.84","","","199.00","0.1",1
50323,"NA-D954",0,"165.84","","","199.00","0.1",1
50324,"NA-D955",0,"165.84","","","199.00","0.1",1
50325,"NA-D956",0,"165.84","","","199.00","0.1",1
50326,"NA-D957",0,"165.84","","","199.00","0.1",1
50327,"NA-D958",0,"165.84","","","199.00","0.1",1
50328,"NA-D959",0,"165.84","","","199.00","0.1",1
50329,"NA-D960",0,"165.84","","","199.00","0.1",1
50330,"NA-D961",0,"165.84","","","199.00","0.1",1
50331,"NA-D962",0,"165.84","","","199.00","0.1",1
50332,"NA-D963",0,"165.84","","","199.00","0.1",1
50333,6028,0,"7.08","","","10.69","0.2",1
50334,6029,0,"10.95","","","16.39","0.3",1
50335,"S-3433",1,"6.25","","","9.09","0.05",1
50336,33611,9,"82.97","","","160.65","3.4",0
50337,"S-1492",0,"2.78","","","3.99","0.2",1
50338,33621,10,"84.48","","","163.55","3.6",0
50339,"S-3030",0,"1.52","","","4.29","",0
50340,33631,18,"85.92","","","166.40","3.6",0
50341,"S-3031",0,"1.52","","","4.29","0.1",1
50342,6007,0,"8.78","","","13.19","",0
50343,6021,0,"9.22","","","13.69","",0
50344,"S-3436",0,"5.48","","","7.99","",0
50345,"S-3032",0,"1.40","","","4.19","",0
50346,"S-3033",0,"1.40","","","4.19","",0
50347,6161,0,"11.42","","","17.39","",0
50348,6162,0,"11.88","","","17.69","",0
50349,"S-3025",9,"4.17","","","6.49","0.1",1
50350,"S-3439",2,"5.82","","","8.49","0.1",1
50351,"S-3440",0,"5.14","","","7.79","",0
50352,"6027C",0,"22.78","","","31.79","",0
50353,"S-990C",0,"16.17","","","20.79",1,0
50354,"S-990BC",0,"16.58","","","24.19","0.6",1
50355,"6211C",0,"21.37","","","31.19","",0
50356,"6018C",0,"12.48","","","18.79","",0
50357,"S-991",0,"8.69","","","12.69","",0
50358,"6024L",5,"12.11","","","16.99","0.5",1
50359,"6024R",4,"12.11","","","16.99","0.4",1
50360,6390,0,"9.09","","","13.29","",0
50361,6391,0,"9.85","","","14.39","",0
50362,6163,0,"6.42","","","9.69","",0
50363,"BE-GPS-1008",33,"88.50","99.99","","129.99","0.3",1
50365,6164,0,"7.88","","","11.90","",0
50366,"S-1497",0,"2.83","","","4.09","0.4",1
50367,"S-3034",0,"1.40","","","4.19","0.1",1
50368,"S-3035",0,"1.40","","","4.19","",0
50369,"S-3415",0,"2.65","","","3.89","0.2",1
50370,"S-3416",0,"4.08","","","5.99","0.5",1
50371,"S-3417",0,"3.55","","","4.69","",0
50372,"S-3418",0,"6.40","","","9.79","",0
50373,"S-3419",0,"6.83","","","9.99","",0
50374,"S-3420",0,"8.46","","","12.39","",0
50375,"S-3421",0,"5.72","","","8.39","",0
50376,"S-3422",0,"4.28","","","6.29","",0
50377,"S-3425",0,"7.00","","","10.09","0.1",1
50378,6025,2,"6.18","","","9.29","0.2",1
50379,6026,0,"9.12","","","13.69","0.2",1
50380,"S-3428",0,"8.71","","","13.29","",0
50381,"S-3430",0,"8.00","","","12.29","0.1",1
50382,"S-604",0,"9.88","","","14.39","0.3",1
50383,"S-604BC",4,"7.17","","","10.49","0.3",1
50384,"S-605C",0,"12.20","","","17.89","",0
50385,"S-605BC",0,"7.57","","","11.09","0.4",1
50386,6384,1,"30.34","","","44.29","0.6",1
50387,6160,8,"10.65","","","16.29","0.3",1
50388,"S-3422R",0,"4.94","","","7.19","",0
50389,"S-3700",2,"6.92","","","9.39","0.2",1
50390,"S-3705",4,"6.77","","","9.89","0.1",1
50391,"S-3444",0,"9.08","","","13.89",1,0
50392,"6342C",0,"15.95","","","23.29","0.2",1
50393,"S-4051C",0,"10.88","","","16.69","",0
50394,"S-579C",0,"9.00","","","13.09","",0
50395,"S-579BC",0,"7.03","","","10.29","0.2",1
50396,"S-1400C",0,"6.11","","","8.91","",0
50397,"6343C",4,"15.95","","","23.29","0.3",1
50398,"S-4052C",0,"8.20","","","12.59","",0
50399,"S-578C",0,"8.55","","","12.49","",0
50400,"S-4053C",0,"10.05","","","15.09","0.1",1
50401,"S-585C",0,"6.45","","","8.59","0.2",1
